index,status,local_started_at,local_finished_at,elapsed_s,request_id,started_at,finished_at,latency_ms,peak_vram_gb,pre_batch_ms,prompt_prepare_ms,batch_estimate_ms,queue_wait_ms,batch_exec_ms,response_encode_ms,gpu_sample_count,gpu_util_avg_pct,gpu_util_peak_pct,device_vram_used_gb_avg,device_vram_used_gb_peak,device_vram_util_avg_pct,device_vram_util_peak_pct,batch_requests,batch_target_tokens,batch_conditioning_tokens,batch_max_sequence_length,batch_lane,prompt_source,prompt_id,audio_duration_s,rtf,content_bytes,error
15,200,2026-04-17T18:32:03.381073Z,2026-04-17T18:32:08.670687Z,5.289612,9e5da750c346,2026-04-17T18:32:03.418101Z,2026-04-17T18:32:08.648759Z,5230.66,2.918,0.14,0.00,0.09,371.57,4836.39,19.03,192,98.17,100.00,6.888,6.893,28.70,28.72,32,2016,3200,163,short_ref,prompt_id,10dae68e7db1,2.700,1.9373,129644,
16,200,2026-04-17T18:32:03.381256Z,2026-04-17T18:32:08.654220Z,5.272962,2edb8a56113b,2026-04-17T18:32:03.424453Z,2026-04-17T18:32:08.645252Z,5220.80,2.918,0.12,0.00,0.08,365.23,4836.39,17.52,192,98.17,100.00,6.888,6.893,28.70,28.72,32,2016,3200,163,short_ref,prompt_id,10dae68e7db1,2.680,1.9481,128684,
17,200,2026-04-17T18:32:03.381440Z,2026-04-17T18:32:08.699358Z,5.317916,bbe3146cce4c,2026-04-17T18:32:03.424975Z,2026-04-17T18:32:08.655609Z,5230.63,2.918,0.12,0.00,0.08,364.72,4836.39,27.85,192,98.17,100.00,6.888,6.893,28.70,28.72,32,2016,3200,163,short_ref,prompt_id,10dae68e7db1,2.710,1.9301,130124,
18,200,2026-04-17T18:32:03.381627Z,2026-04-17T18:32:08.683577Z,5.301948,e3d7cb63ec15,2026-04-17T18:32:03.426827Z,2026-04-17T18:32:08.649462Z,5222.64,2.918,0.12,0.00,0.08,362.86,4836.39,21.66,192,98.17,100.00,6.888,6.893,28.70,28.72,32,2016,3200,163,short_ref,prompt_id,10dae68e7db1,2.710,1.9272,130124,
19,200,2026-04-17T18:32:03.381811Z,2026-04-17T18:32:08.660069Z,5.278256,ac1c685963b0,2026-04-17T18:32:03.427133Z,2026-04-17T18:32:08.646856Z,5219.72,2.918,0.14,0.00,0.10,362.54,4836.39,19.01,192,98.17,100.00,6.888,6.893,28.70,28.72,32,2016,3200,163,short_ref,prompt_id,10dae68e7db1,2.710,1.9261,130124,
20,200,2026-04-17T18:32:03.381990Z,2026-04-17T18:32:08.667773Z,5.285782,e8308bb247d5,2026-04-17T18:32:03.427706Z,2026-04-17T18:32:08.647568Z,5219.86,2.918,0.14,0.00,0.11,361.96,4836.39,19.63,192,98.17,100.00,6.888,6.893,28.70,28.72,32,2016,3200,163,short_ref,prompt_id,10dae68e7db1,2.660,1.9624,127724,
21,200,2026-04-17T18:32:03.382170Z,2026-04-17T18:32:08.687749Z,5.305578,f1840e2f1dbd,2026-04-17T18:32:03.427997Z,2026-04-17T18:32:08.649691Z,5221.69,2.918,0.14,0.00,0.10,361.67,4836.39,21.79,192,98.17,100.00,6.888,6.893,28.70,28.72,32,2016,3200,163,short_ref,prompt_id,10dae68e7db1,2.710,1.9268,130124,
22,200,2026-04-17T18:32:03.382368Z,2026-04-17T18:32:08.693619Z,5.31125,8ac32f33694b,2026-04-17T18:32:03.428303Z,2026-04-17T18:32:08.651465Z,5223.16,2.918,0.11,0.00,0.08,361.39,4836.39,23.49,192,98.17,100.00,6.888,6.893,28.70,28.72,32,2016,3200,163,short_ref,prompt_id,10dae68e7db1,2.700,1.9345,129644,
23,200,2026-04-17T18:32:03.382554Z,2026-04-17T18:32:08.697252Z,5.314697,fc7cd50b4093,2026-04-17T18:32:03.432645Z,2026-04-17T18:32:08.652682Z,5220.04,2.918,0.13,0.00,0.10,357.03,4836.39,24.66,192,98.17,100.00,6.888,6.893,28.70,28.72,32,2016,3200,163,short_ref,prompt_id,10dae68e7db1,2.710,1.9262,130124,
24,200,2026-04-17T18:32:03.382742Z,2026-04-17T18:32:08.698273Z,5.315529,a913579fe67d,2026-04-17T18:32:03.437141Z,2026-04-17T18:32:08.653275Z,5216.13,2.918,0.10,0.00,0.07,352.57,4836.39,25.20,192,98.17,100.00,6.888,6.893,28.70,28.72,32,2016,3200,163,short_ref,prompt_id,10dae68e7db1,2.700,1.9319,129644,
