index,status,local_started_at,local_finished_at,elapsed_s,request_id,started_at,finished_at,latency_ms,peak_vram_gb,pre_batch_ms,prompt_prepare_ms,batch_estimate_ms,queue_wait_ms,batch_exec_ms,response_encode_ms,generate_total_ms,prepare_inference_inputs_ms,iterative_generate_ms,chunked_generate_ms,decode_postprocess_ms,audio_decode_ms,post_process_audio_ms,gpu_sample_count,gpu_util_avg_pct,gpu_util_peak_pct,device_vram_used_gb_avg,device_vram_used_gb_peak,device_vram_util_avg_pct,device_vram_util_peak_pct,batch_requests,batch_target_tokens,batch_conditioning_tokens,batch_max_sequence_length,batch_lane,postprocess_mode,prompt_source,prompt_id,audio_duration_s,rtf,content_bytes,error
14,200,2026-04-17T22:48:06.941292Z,2026-04-17T22:48:12.194953Z,5.253658,910eced1fc55,2026-04-17T22:48:07.086118Z,2026-04-17T22:48:12.175902Z,5089.78,3.028,3.35,3.14,0.16,290.27,4770.29,23.94,4769.82,16.48,4057.26,,708.47,564.89,143.57,188,98.66,100.00,9.353,9.358,38.97,38.99,32,2016,3200,163,short_ref,full,upload_hit,,2.700,1.8851,129644,
15,200,2026-04-17T22:48:06.941494Z,2026-04-17T22:48:12.234371Z,5.292876,5d071b984ebb,2026-04-17T22:48:07.089660Z,2026-04-17T22:48:12.182702Z,5093.04,3.028,0.60,0.47,0.10,289.48,4770.29,28.93,4769.82,16.48,4057.26,,708.47,564.89,143.57,188,98.66,100.00,9.353,9.358,38.97,38.99,32,2016,3200,163,short_ref,full,upload_hit,,2.690,1.8933,129164,
16,200,2026-04-17T22:48:06.941690Z,2026-04-17T22:48:12.234662Z,5.292971,68c622afcb44,2026-04-17T22:48:07.089528Z,2026-04-17T22:48:12.183356Z,5093.83,3.028,0.56,0.31,0.20,289.65,4770.29,31.33,4769.82,16.48,4057.26,,708.47,564.89,143.57,188,98.66,100.00,9.353,9.358,38.97,38.99,32,2016,3200,163,short_ref,full,upload_hit,,2.710,1.8796,130124,
17,200,2026-04-17T22:48:06.941884Z,2026-04-17T22:48:12.227483Z,5.285597,780b4bf84ff3,2026-04-17T22:48:07.094765Z,2026-04-17T22:48:12.181228Z,5086.46,3.028,0.52,0.35,0.13,284.46,4770.29,24.84,4769.82,16.48,4057.26,,708.47,564.89,143.57,188,98.66,100.00,9.353,9.358,38.97,38.99,32,2016,3200,163,short_ref,full,upload_hit,,2.710,1.8769,130124,
18,200,2026-04-17T22:48:06.942080Z,2026-04-17T22:48:12.207768Z,5.265686,032429703cf3,2026-04-17T22:48:07.095363Z,2026-04-17T22:48:12.179575Z,5084.21,3.028,3.31,3.04,0.22,281.07,4770.29,27.34,4769.82,16.48,4057.26,,708.47,564.89,143.57,188,98.66,100.00,9.353,9.358,38.97,38.99,32,2016,3200,163,short_ref,full,upload_hit,,2.720,1.8692,130604,
19,200,2026-04-17T22:48:06.942283Z,2026-04-17T22:48:12.202728Z,5.260443,c09eb6e9dad7,2026-04-17T22:48:07.098737Z,2026-04-17T22:48:12.177283Z,5078.55,3.028,0.41,0.25,0.12,280.59,4770.29,24.99,4769.82,16.48,4057.26,,708.47,564.89,143.57,188,98.66,100.00,9.353,9.358,38.97,38.99,32,2016,3200,163,short_ref,full,upload_hit,,2.650,1.9164,127244,
20,200,2026-04-17T22:48:06.942492Z,2026-04-17T22:48:12.238912Z,5.296418,e8db28865ad8,2026-04-17T22:48:07.104406Z,2026-04-17T22:48:12.188784Z,5084.38,3.028,5.66,5.53,0.10,269.66,4770.29,36.33,4769.82,16.48,4057.26,,708.47,564.89,143.57,188,98.66,100.00,9.353,9.358,38.97,38.99,32,2016,3200,163,short_ref,full,upload_hit,,2.710,1.8762,130124,
21,200,2026-04-17T22:48:06.942686Z,2026-04-17T22:48:12.239257Z,5.29657,405b37a8dfcc,2026-04-17T22:48:07.104818Z,2026-04-17T22:48:12.189748Z,5084.93,3.028,5.11,4.87,0.19,269.81,4770.29,37.38,4769.82,16.48,4057.26,,708.47,564.89,143.57,188,98.66,100.00,9.353,9.358,38.97,38.99,32,2016,3200,163,short_ref,full,upload_hit,,2.650,1.9188,127244,
22,200,2026-04-17T22:48:06.942939Z,2026-04-17T22:48:12.236442Z,5.293502,d69eba82e139,2026-04-17T22:48:07.109578Z,2026-04-17T22:48:12.184529Z,5074.95,3.028,0.68,0.57,0.08,269.48,4770.29,32.02,4769.82,16.48,4057.26,,708.47,564.89,143.57,188,98.66,100.00,9.353,9.358,38.97,38.99,32,2016,3200,163,short_ref,full,upload_hit,,2.700,1.8796,129644,
23,200,2026-04-17T22:48:06.943142Z,2026-04-17T22:48:12.237994Z,5.294851,6bc0acab5728,2026-04-17T22:48:07.118927Z,2026-04-17T22:48:12.188112Z,5069.19,3.028,0.52,0.24,0.22,260.29,4770.29,35.53,4769.82,16.48,4057.26,,708.47,564.89,143.57,188,98.66,100.00,9.353,9.358,38.97,38.99,32,2016,3200,163,short_ref,full,upload_hit,,2.530,2.0036,121484,
24,200,2026-04-17T22:48:06.943341Z,2026-04-17T22:48:12.200667Z,5.257322,f8c80e51411a,2026-04-17T22:48:07.120188Z,2026-04-17T22:48:12.177009Z,5056.82,3.028,0.47,0.33,0.10,259.08,4770.29,24.28,4769.82,16.48,4057.26,,708.47,564.89,143.57,188,98.66,100.00,9.353,9.358,38.97,38.99,32,2016,3200,163,short_ref,full,upload_hit,,2.710,1.8660,130124,
25,200,2026-04-17T22:48:06.943544Z,2026-04-17T22:48:12.234900Z,5.291355,e8d20f0d1be7,2026-04-17T22:48:07.120702Z,2026-04-17T22:48:12.183582Z,5062.88,3.028,3.67,3.53,0.11,255.36,4770.29,30.78,4769.82,16.48,4057.26,,708.47,564.89,143.57,188,98.66,100.00,9.353,9.358,38.97,38.99,32,2016,3200,163,short_ref,full,upload_hit,,2.670,1.8962,128204,
26,200,2026-04-17T22:48:06.943744Z,2026-04-17T22:48:12.236332Z,5.292586,a58696c9a372,2026-04-17T22:48:07.124415Z,2026-04-17T22:48:12.184275Z,5059.86,3.028,0.82,0.69,0.10,254.50,4770.29,31.42,4769.82,16.48,4057.26,,708.47,564.89,143.57,188,98.66,100.00,9.353,9.358,38.97,38.99,32,2016,3200,163,short_ref,full,upload_hit,,2.700,1.8740,129644,
27,200,2026-04-17T22:48:06.943934Z,2026-04-17T22:48:12.190724Z,5.246788,085b53c73709,2026-04-17T22:48:07.189418Z,2026-04-17T22:48:12.173807Z,4984.39,3.028,0.56,0.29,0.21,189.75,4770.29,20.83,4769.82,16.48,4057.26,,708.47,564.89,143.57,188,98.66,100.00,9.353,9.358,38.97,38.99,32,2016,3200,163,short_ref,full,upload_hit,,2.690,1.8529,129164,
28,200,2026-04-17T22:48:06.944134Z,2026-04-17T22:48:12.234551Z,5.290416,ee1f0cd618df,2026-04-17T22:48:07.190186Z,2026-04-17T22:48:12.182894Z,4992.71,3.028,0.50,0.25,0.20,189.05,4770.29,29.81,4769.82,16.48,4057.26,,708.47,564.89,143.57,188,98.66,100.00,9.353,9.358,38.97,38.99,32,2016,3200,163,short_ref,full,upload_hit,,2.700,1.8492,129644,
29,200,2026-04-17T22:48:06.944331Z,2026-04-17T22:48:12.239035Z,5.294703,af56dbdadda8,2026-04-17T22:48:07.194172Z,2026-04-17T22:48:12.189012Z,4994.84,3.028,1.10,0.91,0.14,184.47,4770.29,35.86,4769.82,16.48,4057.26,,708.47,564.89,143.57,188,98.66,100.00,9.353,9.358,38.97,38.99,32,2016,3200,163,short_ref,full,upload_hit,,2.680,1.8637,128684,
30,200,2026-04-17T22:48:06.944525Z,2026-04-17T22:48:12.204800Z,5.260273,28d9ce42271a,2026-04-17T22:48:07.199749Z,2026-04-17T22:48:12.178279Z,4978.53,3.028,0.43,0.16,0.20,179.56,4770.29,25.07,4769.82,16.48,4057.26,,708.47,564.89,143.57,188,98.66,100.00,9.353,9.358,38.97,38.99,32,2016,3200,163,short_ref,full,upload_hit,,2.700,1.8439,129644,
31,200,2026-04-17T22:48:06.944722Z,2026-04-17T22:48:12.206817Z,5.262093,32eaa4a07462,2026-04-17T22:48:07.200235Z,2026-04-17T22:48:12.179108Z,4978.87,3.028,0.56,0.42,0.10,178.94,4770.29,25.86,4769.82,16.48,4057.26,,708.47,564.89,143.57,188,98.66,100.00,9.353,9.358,38.97,38.99,32,2016,3200,163,short_ref,full,upload_hit,,2.570,1.9373,123404,
32,200,2026-04-17T22:48:06.944980Z,2026-04-17T22:48:12.192216Z,5.247235,893d34019faf,2026-04-17T22:48:07.200500Z,2026-04-17T22:48:12.175551Z,4975.05,3.028,0.55,0.43,0.09,178.69,4770.29,22.23,4769.82,16.48,4057.26,,708.47,564.89,143.57,188,98.66,100.00,9.353,9.358,38.97,38.99,32,2016,3200,163,short_ref,full,upload_hit,,2.640,1.8845,126764,
33,200,2026-04-17T22:48:06.945191Z,2026-04-17T22:48:12.237883Z,5.292691,3ea2b7da37e9,2026-04-17T22:48:07.201130Z,2026-04-17T22:48:12.186797Z,4985.67,3.028,0.84,0.70,0.11,177.76,4770.29,33.39,4769.82,16.48,4057.26,,708.47,564.89,143.57,188,98.66,100.00,9.353,9.358,38.97,38.99,32,2016,3200,163,short_ref,full,upload_hit,,2.710,1.8397,130124,
34,200,2026-04-17T22:48:06.945383Z,2026-04-17T22:48:13.666138Z,6.720754,6c59aa050820,2026-04-17T22:48:07.202052Z,2026-04-17T22:48:13.652049Z,6450.00,3.028,0.36,0.22,0.10,4959.12,1481.77,7.43,1480.09,59.45,1039.51,,436.76,400.56,36.20,58,92.55,100.00,9.358,9.358,38.99,38.99,8,504,800,163,short_ref,full,upload_hit,,2.710,2.3801,130124,
35,200,2026-04-17T22:48:06.945578Z,2026-04-17T22:48:13.665369Z,6.719789,f5e0ecb78814,2026-04-17T22:48:07.226988Z,2026-04-17T22:48:13.650885Z,6423.90,3.028,0.62,0.38,0.19,4933.93,1481.77,6.43,1480.09,59.45,1039.51,,436.76,400.56,36.20,58,92.55,100.00,9.358,9.358,38.99,38.99,8,504,800,163,short_ref,full,upload_hit,,2.700,2.3792,129644,
36,200,2026-04-17T22:48:06.945779Z,2026-04-17T22:48:13.652050Z,6.70627,98236f19713b,2026-04-17T22:48:07.227228Z,2026-04-17T22:48:13.648389Z,6421.16,3.028,0.62,0.50,0.09,4933.69,1481.77,4.09,1480.09,59.45,1039.51,,436.76,400.56,36.20,58,92.55,100.00,9.358,9.358,38.99,38.99,8,504,800,163,short_ref,full,upload_hit,,2.700,2.3782,129644,
37,200,2026-04-17T22:48:06.945969Z,2026-04-17T22:48:13.666685Z,6.720715,f4bdc4db11c2,2026-04-17T22:48:07.227926Z,2026-04-17T22:48:13.653672Z,6425.75,3.028,0.60,0.34,0.21,4933.01,1481.77,9.49,1480.09,59.45,1039.51,,436.76,400.56,36.20,58,92.55,100.00,9.358,9.358,38.99,38.99,8,504,800,163,short_ref,full,upload_hit,,2.710,2.3711,130124,
38,200,2026-04-17T22:48:06.946164Z,2026-04-17T22:48:13.653056Z,6.70689,67f464ad84fc,2026-04-17T22:48:07.228615Z,2026-04-17T22:48:13.648556Z,6419.94,3.028,6.33,6.08,0.20,4926.59,1481.77,4.03,1480.09,59.45,1039.51,,436.76,400.56,36.20,58,92.55,100.00,9.358,9.358,38.99,38.99,8,504,800,163,short_ref,full,upload_hit,,2.480,2.5887,119084,
39,200,2026-04-17T22:48:06.946374Z,2026-04-17T22:48:13.662854Z,6.716477,d3764664aa7e,2026-04-17T22:48:07.233905Z,2026-04-17T22:48:13.650554Z,6416.65,3.028,1.20,1.06,0.10,4926.43,1481.77,5.85,1480.09,59.45,1039.51,,436.76,400.56,36.20,58,92.55,100.00,9.358,9.358,38.99,38.99,8,504,800,163,short_ref,full,upload_hit,,2.720,2.3591,130604,
40,200,2026-04-17T22:48:06.946587Z,2026-04-17T22:48:18.518112Z,11.571523,9c0088bf362e,2026-04-17T22:48:12.215225Z,2026-04-17T22:48:18.484329Z,6269.10,3.028,1.09,0.83,0.20,1437.78,4803.68,20.01,4801.89,25.96,4099.90,,697.16,548.83,148.33,189,88.36,100.00,9.358,9.358,38.99,38.99,32,2016,3200,163,short_ref,full,upload_hit,,2.710,2.3133,130124,
41,200,2026-04-17T22:48:06.946789Z,2026-04-17T22:48:13.654286Z,6.707495,33c3cc0e1d16,2026-04-17T22:48:07.379033Z,2026-04-17T22:48:13.649085Z,6270.05,3.028,0.36,0.18,0.13,4782.15,1481.77,4.29,1480.09,59.45,1039.51,,436.76,400.56,36.20,58,92.55,100.00,9.358,9.358,38.99,38.99,8,504,800,163,short_ref,full,upload_hit,,2.710,2.3137,130124,
42,200,2026-04-17T22:48:06.948319Z,2026-04-17T22:48:18.529037Z,11.580716,d94517bb8730,2026-04-17T22:48:12.214574Z,2026-04-17T22:48:18.489077Z,6274.50,3.028,1.11,1.01,0.07,1438.40,4803.68,29.41,4801.89,25.96,4099.90,,697.16,548.83,148.33,189,88.36,100.00,9.358,9.358,38.99,38.99,32,2016,3200,163,short_ref,full,upload_hit,,2.700,2.3239,129644,
43,200,2026-04-17T22:48:06.948551Z,2026-04-17T22:48:19.962606Z,13.014052,935b9698325a,2026-04-17T22:48:13.664689Z,2026-04-17T22:48:19.954476Z,6289.79,3.028,0.91,0.77,0.09,4804.78,1479.28,4.21,1476.91,46.18,1039.33,,433.15,396.46,36.69,59,100.00,100.00,9.358,9.358,38.99,38.99,8,504,800,163,short_ref,full,upload_hit,,2.570,2.4474,123404,
44,200,2026-04-17T22:48:06.948752Z,2026-04-17T22:48:13.655557Z,6.706804,33a9fc48b1a4,2026-04-17T22:48:07.379820Z,2026-04-17T22:48:13.649556Z,6269.74,3.028,0.30,0.21,0.06,4781.41,1481.77,3.96,1480.09,59.45,1039.51,,436.76,400.56,36.20,58,92.55,100.00,9.358,9.358,38.99,38.99,8,504,800,163,short_ref,full,upload_hit,,2.720,2.3051,130604,
45,200,2026-04-17T22:48:06.948985Z,2026-04-17T22:48:18.522144Z,11.573155,171229a6d401,2026-04-17T22:48:12.191476Z,2026-04-17T22:48:18.487069Z,6295.59,3.028,0.38,0.15,0.18,1462.23,4803.68,28.15,4801.89,25.96,4099.90,,697.16,548.83,148.33,189,88.36,100.00,9.358,9.358,38.99,38.99,32,2016,3200,163,short_ref,full,upload_hit,,2.710,2.3231,130124,
46,200,2026-04-17T22:48:06.949232Z,2026-04-17T22:48:18.490145Z,11.54091,8d4d528b08aa,2026-04-17T22:48:12.220254Z,2026-04-17T22:48:18.472435Z,6252.18,3.028,0.67,0.53,0.10,1433.17,4803.68,12.34,4801.89,25.96,4099.90,,697.16,548.83,148.33,189,88.36,100.00,9.358,9.358,38.99,38.99,32,2016,3200,163,short_ref,full,upload_hit,,2.680,2.3329,128684,
47,200,2026-04-17T22:48:06.949481Z,2026-04-17T22:48:18.527484Z,11.578002,0900b6f441e5,2026-04-17T22:48:12.224084Z,2026-04-17T22:48:18.487330Z,6263.25,3.028,0.93,0.77,0.11,1429.08,4803.68,26.94,4801.89,25.96,4099.90,,697.16,548.83,148.33,189,88.36,100.00,9.358,9.358,38.99,38.99,32,2016,3200,163,short_ref,full,upload_hit,,2.690,2.3283,129164,
48,200,2026-04-17T22:48:06.949735Z,2026-04-17T22:48:18.509278Z,11.559539,9f999ccbeace,2026-04-17T22:48:12.221163Z,2026-04-17T22:48:18.482810Z,6261.65,3.028,0.34,0.23,0.08,1432.59,4803.68,21.77,4801.89,25.96,4099.90,,697.16,548.83,148.33,189,88.36,100.00,9.358,9.358,38.99,38.99,32,2016,3200,163,short_ref,full,upload_hit,,2.610,2.3991,125324,
49,200,2026-04-17T22:48:06.949986Z,2026-04-17T22:48:18.517200Z,11.567211,2e4149e4ec7d,2026-04-17T22:48:12.219776Z,2026-04-17T22:48:18.483596Z,6263.82,3.028,0.72,0.56,0.11,1433.59,4803.68,23.63,4801.89,25.96,4099.90,,697.16,548.83,148.33,189,88.36,100.00,9.358,9.358,38.99,38.99,32,2016,3200,163,short_ref,full,upload_hit,,2.680,2.3372,128684,
50,200,2026-04-17T22:48:06.950199Z,2026-04-17T22:48:19.956915Z,13.006713,51d5a9cdb3ee,2026-04-17T22:48:13.665370Z,2026-04-17T22:48:19.953740Z,6288.37,3.028,0.65,0.40,0.18,4804.36,1479.28,3.06,1476.91,46.18,1039.33,,433.15,396.46,36.69,59,100.00,100.00,9.358,9.358,38.99,38.99,8,504,800,163,short_ref,full,upload_hit,,2.710,2.3204,130124,
51,200,2026-04-17T22:48:06.950406Z,2026-04-17T22:48:18.502147Z,11.551737,001baa8d2a68,2026-04-17T22:48:12.222939Z,2026-04-17T22:48:18.482007Z,6259.07,3.028,1.09,0.91,0.12,1430.07,4803.68,21.71,4801.89,25.96,4099.90,,697.16,548.83,148.33,189,88.36,100.00,9.358,9.358,38.99,38.99,32,2016,3200,163,short_ref,full,upload_hit,,2.600,2.4073,124844,
52,200,2026-04-17T22:48:06.950711Z,2026-04-17T22:48:18.507022Z,11.556308,9b01eb6eba7c,2026-04-17T22:48:12.222354Z,2026-04-17T22:48:18.482420Z,6260.07,3.028,0.24,0.13,0.08,1431.50,4803.68,22.26,4801.89,25.96,4099.90,,697.16,548.83,148.33,189,88.36,100.00,9.358,9.358,38.99,38.99,32,2016,3200,163,short_ref,full,upload_hit,,2.630,2.3803,126284,
53,200,2026-04-17T22:48:06.950922Z,2026-04-17T22:48:18.491913Z,11.540987,9b2c1831208d,2026-04-17T22:48:12.222808Z,2026-04-17T22:48:18.478351Z,6255.54,3.028,0.84,0.46,0.28,1430.45,4803.68,18.10,4801.89,25.96,4099.90,,697.16,548.83,148.33,189,88.36,100.00,9.358,9.358,38.99,38.99,32,2016,3200,163,short_ref,full,upload_hit,,2.700,2.3169,129644,
54,200,2026-04-17T22:48:06.951127Z,2026-04-17T22:48:18.517919Z,11.566791,1e286b4481c4,2026-04-17T22:48:12.222438Z,2026-04-17T22:48:18.483813Z,6261.38,3.028,0.80,0.63,0.11,1430.86,4803.68,23.61,4801.89,25.96,4099.90,,697.16,548.83,148.33,189,88.36,100.00,9.358,9.358,38.99,38.99,32,2016,3200,163,short_ref,full,upload_hit,,2.700,2.3190,129644,
55,200,2026-04-17T22:48:06.951327Z,2026-04-17T22:48:18.511262Z,11.559932,6fde8a142f5f,2026-04-17T22:48:12.224203Z,2026-04-17T22:48:18.483009Z,6258.81,3.028,0.62,0.34,0.19,1429.28,4803.68,22.66,4801.89,25.96,4099.90,,697.16,548.83,148.33,189,88.36,100.00,9.358,9.358,38.99,38.99,32,2016,3200,163,short_ref,full,upload_hit,,2.610,2.3980,125324,
56,200,2026-04-17T22:48:06.951543Z,2026-04-17T22:48:18.528388Z,11.576844,4c3dcf5bdbad,2026-04-17T22:48:12.224449Z,2026-04-17T22:48:18.487720Z,6263.27,3.028,1.12,0.99,0.10,1428.52,4803.68,27.25,4801.89,25.96,4099.90,,697.16,548.83,148.33,189,88.36,100.00,9.358,9.358,38.99,38.99,32,2016,3200,163,short_ref,full,upload_hit,,2.700,2.3197,129644,
57,200,2026-04-17T22:48:06.951742Z,2026-04-17T22:48:18.514556Z,11.562813,8b4a0ca5195a,2026-04-17T22:48:12.191192Z,2026-04-17T22:48:18.483429Z,6292.24,3.028,1.30,1.07,0.17,1461.60,4803.68,24.45,4801.89,25.96,4099.90,,697.16,548.83,148.33,189,88.36,100.00,9.358,9.358,38.99,38.99,32,2016,3200,163,short_ref,full,upload_hit,,2.720,2.3133,130604,
58,200,2026-04-17T22:48:06.951939Z,2026-04-17T22:48:18.498688Z,11.546747,705ff69f8894,2026-04-17T22:48:12.224295Z,2026-04-17T22:48:18.481189Z,6256.89,3.028,1.07,0.91,0.12,1428.73,4803.68,20.76,4801.89,25.96,4099.90,,697.16,548.83,148.33,189,88.36,100.00,9.358,9.358,38.99,38.99,32,2016,3200,163,short_ref,full,upload_hit,,2.690,2.3260,129164,
59,200,2026-04-17T22:48:06.952204Z,2026-04-17T22:48:19.963446Z,13.01124,9db5060277cc,2026-04-17T22:48:13.651641Z,2026-04-17T22:48:19.955951Z,6304.31,3.028,0.98,0.75,0.17,4817.77,1479.28,5.34,1476.91,46.18,1039.33,,433.15,396.46,36.69,59,100.00,100.00,9.358,9.358,38.99,38.99,8,504,800,163,short_ref,full,upload_hit,,2.540,2.4820,121964,
60,200,2026-04-17T22:48:06.952471Z,2026-04-17T22:48:19.962799Z,13.010326,69390e439fa7,2026-04-17T22:48:13.655695Z,2026-04-17T22:48:19.954908Z,6299.21,3.028,5.30,5.19,0.07,4809.38,1479.28,4.43,1476.91,46.18,1039.33,,433.15,396.46,36.69,59,100.00,100.00,9.358,9.358,38.99,38.99,8,504,800,163,short_ref,full,upload_hit,,2.710,2.3244,130124,
61,200,2026-04-17T22:48:06.952743Z,2026-04-17T22:48:19.963279Z,13.010534,a7abb5c8f4b6,2026-04-17T22:48:13.664202Z,2026-04-17T22:48:19.955579Z,6291.38,3.028,0.70,0.55,0.10,4805.47,1479.28,5.01,1476.91,46.18,1039.33,,433.15,396.46,36.69,59,100.00,100.00,9.358,9.358,38.99,38.99,8,504,800,163,short_ref,full,upload_hit,,2.690,2.3388,129164,
