index,status,local_started_at,local_finished_at,elapsed_s,request_id,started_at,finished_at,latency_ms,peak_vram_gb,pre_batch_ms,prompt_prepare_ms,batch_estimate_ms,queue_wait_ms,batch_exec_ms,response_encode_ms,generate_total_ms,prepare_inference_inputs_ms,iterative_generate_ms,chunked_generate_ms,decode_postprocess_ms,audio_decode_ms,post_process_audio_ms,gpu_sample_count,gpu_util_avg_pct,gpu_util_peak_pct,device_vram_used_gb_avg,device_vram_used_gb_peak,device_vram_util_avg_pct,device_vram_util_peak_pct,batch_requests,batch_target_tokens,batch_conditioning_tokens,batch_max_sequence_length,batch_lane,postprocess_mode,prompt_source,prompt_id,audio_duration_s,rtf,content_bytes,error
11,200,2026-04-17T22:37:27.140502Z,2026-04-17T22:37:32.306201Z,5.165697,4dfb2e26b433,2026-04-17T22:37:27.275209Z,2026-04-17T22:37:32.293955Z,5018.75,3.054,0.41,0.29,0.08,304.94,4693.42,17.67,4692.51,16.60,4016.32,,671.88,529.53,142.35,186,99.29,100.00,11.042,11.047,46.01,46.03,32,2016,3200,163,short_ref,full,upload_hit,,2.670,1.8797,128204,
12,200,2026-04-17T22:37:27.140705Z,2026-04-17T22:37:32.339831Z,5.199125,ca7081a43e3d,2026-04-17T22:37:27.276295Z,2026-04-17T22:37:32.304548Z,5028.25,3.054,0.67,0.47,0.14,303.60,4693.42,27.80,4692.51,16.60,4016.32,,671.88,529.53,142.35,186,99.29,100.00,11.042,11.047,46.01,46.03,32,2016,3200,163,short_ref,full,upload_hit,,2.680,1.8762,128684,
13,200,2026-04-17T22:37:27.140898Z,2026-04-17T22:37:32.309053Z,5.168153,44add1925375,2026-04-17T22:37:27.283716Z,2026-04-17T22:37:32.295017Z,5011.30,3.054,0.69,0.48,0.16,296.15,4693.42,19.70,4692.51,16.60,4016.32,,671.88,529.53,142.35,186,99.29,100.00,11.042,11.047,46.01,46.03,32,2016,3200,163,short_ref,full,upload_hit,,2.600,1.9274,124844,
14,200,2026-04-17T22:37:27.141091Z,2026-04-17T22:37:32.332766Z,5.191674,794bdebf4d75,2026-04-17T22:37:27.292315Z,2026-04-17T22:37:32.300760Z,5008.44,3.054,0.59,0.45,0.10,287.65,4693.42,25.33,4692.51,16.60,4016.32,,671.88,529.53,142.35,186,99.29,100.00,11.042,11.047,46.01,46.03,32,2016,3200,163,short_ref,full,upload_hit,,2.710,1.8481,130124,
15,200,2026-04-17T22:37:27.141289Z,2026-04-17T22:37:32.307876Z,5.166585,de61d2511098,2026-04-17T22:37:27.292625Z,2026-04-17T22:37:32.294466Z,5001.84,3.054,0.48,0.37,0.08,287.45,4693.42,19.09,4692.51,16.60,4016.32,,671.88,529.53,142.35,186,99.29,100.00,11.042,11.047,46.01,46.03,32,2016,3200,163,short_ref,full,upload_hit,,2.700,1.8525,129644,
16,200,2026-04-17T22:37:27.141484Z,2026-04-17T22:37:32.339286Z,5.197801,6605d403be4b,2026-04-17T22:37:27.292960Z,2026-04-17T22:37:32.303316Z,5010.36,3.054,0.42,0.31,0.08,287.17,4693.42,27.84,4692.51,16.60,4016.32,,671.88,529.53,142.35,186,99.29,100.00,11.042,11.047,46.01,46.03,32,2016,3200,163,short_ref,full,upload_hit,,2.720,1.8420,130604,
17,200,2026-04-17T22:37:27.141681Z,2026-04-17T22:37:32.332582Z,5.190899,ff12abf7c938,2026-04-17T22:37:27.293631Z,2026-04-17T22:37:32.300544Z,5006.91,3.054,3.89,3.63,0.20,283.03,4693.42,25.01,4692.51,16.60,4016.32,,671.88,529.53,142.35,186,99.29,100.00,11.042,11.047,46.01,46.03,32,2016,3200,163,short_ref,full,upload_hit,,2.710,1.8476,130124,
18,200,2026-04-17T22:37:27.141873Z,2026-04-17T22:37:32.339472Z,5.197598,23749b1c6d2e,2026-04-17T22:37:27.297203Z,2026-04-17T22:37:32.304413Z,5007.21,3.054,0.75,0.51,0.18,282.61,4693.42,28.82,4692.51,16.60,4016.32,,671.88,529.53,142.35,186,99.29,100.00,11.042,11.047,46.01,46.03,32,2016,3200,163,short_ref,full,upload_hit,,2.700,1.8545,129644,
19,200,2026-04-17T22:37:27.142068Z,2026-04-17T22:37:32.297043Z,5.154972,bcd2abbe0ea8,2026-04-17T22:37:27.301497Z,2026-04-17T22:37:32.287407Z,4985.91,3.054,5.73,5.57,0.13,273.33,4693.42,11.74,4692.51,16.60,4016.32,,671.88,529.53,142.35,186,99.29,100.00,11.042,11.047,46.01,46.03,32,2016,3200,163,short_ref,full,upload_hit,,2.700,1.8466,129644,
20,200,2026-04-17T22:37:27.142258Z,2026-04-17T22:37:32.334412Z,5.192152,912394d14dd8,2026-04-17T22:37:27.307286Z,2026-04-17T22:37:32.301326Z,4994.04,3.054,0.32,0.17,0.11,272.95,4693.42,25.62,4692.51,16.60,4016.32,,671.88,529.53,142.35,186,99.29,100.00,11.042,11.047,46.01,46.03,32,2016,3200,163,short_ref,full,upload_hit,,2.710,1.8428,130124,
