index,status,local_started_at,local_finished_at,elapsed_s,request_id,replica_index,started_at,finished_at,latency_ms,peak_vram_gb,pre_batch_ms,prompt_prepare_ms,batch_estimate_ms,queue_wait_ms,batch_exec_ms,response_encode_ms,generate_total_ms,prepare_inference_inputs_ms,iterative_generate_ms,chunked_generate_ms,decode_postprocess_ms,audio_decode_ms,post_process_audio_ms,gpu_sample_count,gpu_util_avg_pct,gpu_util_peak_pct,device_vram_used_gb_avg,device_vram_used_gb_peak,device_vram_util_avg_pct,device_vram_util_peak_pct,batch_requests,batch_target_tokens,batch_conditioning_tokens,batch_max_sequence_length,batch_lane,postprocess_mode,prompt_source,prompt_id,audio_duration_s,rtf,content_bytes,error
13,200,2026-04-17T23:00:14.225078Z,2026-04-17T23:00:21.119270Z,6.89419,0d7a77c74df2,0,2026-04-17T23:00:14.361649Z,2026-04-17T23:00:21.102858Z,6741.21,5.522,0.61,0.39,0.17,360.35,6369.43,9.75,6369.16,2127.01,4391.54,,1974.11,1897.81,76.30,251,90.33,100.00,16.556,16.557,68.98,68.99,16,1008,1600,163,short_ref,full,upload_hit,,2.700,2.4967,129644,
14,200,2026-04-17T23:00:14.225276Z,2026-04-17T23:00:19.117470Z,4.892193,8981ae47019b,1,2026-04-17T23:00:14.362689Z,2026-04-17T23:00:19.093998Z,4731.31,5.589,0.64,0.36,0.22,334.70,4376.34,18.34,4376.03,10.53,1883.32,,2489.05,2409.90,79.14,173,97.68,100.00,16.554,16.557,68.98,68.99,16,1008,1600,163,short_ref,full,upload_hit,,2.710,1.7459,130124,
15,200,2026-04-17T23:00:14.225472Z,2026-04-17T23:00:19.103928Z,4.878453,bc056d277227,1,2026-04-17T23:00:14.363425Z,2026-04-17T23:00:19.087388Z,4723.96,5.589,0.54,0.38,0.12,334.07,4376.34,11.61,4376.03,10.53,1883.32,,2489.05,2409.90,79.14,173,97.68,100.00,16.554,16.557,68.98,68.99,16,1008,1600,163,short_ref,full,upload_hit,,2.710,1.7432,130124,
16,200,2026-04-17T23:00:14.225662Z,2026-04-17T23:00:21.103853Z,6.878188,212f4658f61c,0,2026-04-17T23:00:14.372813Z,2026-04-17T23:00:21.099563Z,6726.75,5.522,0.61,0.32,0.22,349.19,6369.43,6.34,6369.16,2127.01,4391.54,,1974.11,1897.81,76.30,251,90.33,100.00,16.556,16.557,68.98,68.99,16,1008,1600,163,short_ref,full,upload_hit,,2.710,2.4822,130124,
17,200,2026-04-17T23:00:14.225855Z,2026-04-17T23:00:21.124100Z,6.898243,4f4fad4dd989,0,2026-04-17T23:00:14.395148Z,2026-04-17T23:00:21.104459Z,6709.31,5.522,0.33,0.20,0.10,327.13,6369.43,11.03,6369.16,2127.01,4391.54,,1974.11,1897.81,76.30,251,90.33,100.00,16.556,16.557,68.98,68.99,16,1008,1600,163,short_ref,full,upload_hit,,2.690,2.4942,129164,
18,200,2026-04-17T23:00:14.226053Z,2026-04-17T23:00:19.120526Z,4.894472,8aa4627c1735,1,2026-04-17T23:00:14.382726Z,2026-04-17T23:00:19.095618Z,4712.89,5.589,0.40,0.19,0.16,314.90,4376.34,19.79,4376.03,10.53,1883.32,,2489.05,2409.90,79.14,173,97.68,100.00,16.554,16.557,68.98,68.99,16,1008,1600,163,short_ref,full,upload_hit,,2.680,1.7585,128684,
19,200,2026-04-17T23:00:14.226234Z,2026-04-17T23:00:21.108173Z,6.881937,1a15e05cb03f,0,2026-04-17T23:00:14.383390Z,2026-04-17T23:00:21.100799Z,6717.41,5.522,0.67,0.55,0.09,338.55,6369.43,7.51,6369.16,2127.01,4391.54,,1974.11,1897.81,76.30,251,90.33,100.00,16.556,16.557,68.98,68.99,16,1008,1600,163,short_ref,full,upload_hit,,2.720,2.4696,130604,
20,200,2026-04-17T23:00:14.226437Z,2026-04-17T23:00:19.098664Z,4.872224,aff789a6d612,1,2026-04-17T23:00:14.383872Z,2026-04-17T23:00:19.086798Z,4702.93,5.589,6.25,6.01,0.19,307.91,4376.34,10.92,4376.03,10.53,1883.32,,2489.05,2409.90,79.14,173,97.68,100.00,16.554,16.557,68.98,68.99,16,1008,1600,163,short_ref,full,upload_hit,,2.720,1.7290,130604,
21,200,2026-04-17T23:00:14.226625Z,2026-04-17T23:00:21.107205Z,6.880579,5fec3d741de6,0,2026-04-17T23:00:14.391965Z,2026-04-17T23:00:21.100569Z,6708.60,5.522,0.45,0.32,0.09,330.20,6369.43,7.25,6369.16,2127.01,4391.54,,1974.11,1897.81,76.30,251,90.33,100.00,16.556,16.557,68.98,68.99,16,1008,1600,163,short_ref,full,upload_hit,,2.700,2.4847,129644,
22,200,2026-04-17T23:00:14.226871Z,2026-04-17T23:00:19.118913Z,4.89204,8b4b844435a3,1,2026-04-17T23:00:14.392156Z,2026-04-17T23:00:19.094765Z,4702.61,5.589,0.50,0.37,0.10,305.37,4376.34,18.83,4376.03,10.53,1883.32,,2489.05,2409.90,79.14,173,97.68,100.00,16.554,16.557,68.98,68.99,16,1008,1600,163,short_ref,full,upload_hit,,2.720,1.7289,130604,
